name,rating,cost,cuisine,rating_count_num,city
Manjushree Restaurant,3.8,150.0,"North Indian,South Indian",500.0,Raipur
Shri Ram Pav Bhaji & Pulav Centre,3.9,100.0,"North Indian,Street Food",20.0,Raipur
Meet Ganga,3.89446135316808,200.0,"Bakery,Snacks",0.0,Raipur
Khana Khazana(Fafadhi Chowk),3.8,150.0,"Thalis,North Indian",100.0,Raipur
A-1 Bakery,3.89446135316808,250.0,Bakery,0.0,Raipur
Saffron Restaurant - Hotel Meera,3.89446135316808,350.0,"North Indian,Chinese",0.0,Raipur
Pizza Center and Fast Food Corner,3.3,200.0,Fast Food,50.0,Raipur
Moti Mahal,3.9,200.0,Indian,50.0,Raipur
Giza,4.4,100.0,Chinese,100.0,Raipur
Yash Ki Rasoi,3.89446135316808,200.0,"North Indian,Chinese",0.0,Raipur
Axis Juice-Devendra Nagar,4.1,150.0,"Juices,North Indian",500.0,Raipur
Natural Ice Cream,4.3,150.0,Ice Cream,100.0,Raipur
Hardey's Recipe - Hotel Venkatesh International,3.89446135316808,400.0,"North Indian,Biryani",0.0,Raipur
Parathe Wala,3.89446135316808,200.0,North Indian,0.0,Raipur
New Little Hut Family Restaurant,3.7,200.0,"North Indian,Thalis",100.0,Raipur
Wafflez,3.9,200.0,"Desserts,Beverages",100.0,Raipur
Lakshmi Juice And Sandwich,3.89446135316808,200.0,"Fast Food,North Indian",0.0,Raipur
Kolkata Fried Chicken,4.1,100.0,"Lucknowi,Biryani",100.0,Raipur
Ocellus - Hotel Mayura,3.5,200.0,"North Indian,Chinese",20.0,Raipur
Hunger Man,3.89446135316808,400.0,"North Indian,Thalis",0.0,Raipur
JAISWal bhojnalaya,3.89446135316808,300.0,North Indian,0.0,Raipur
Pizza@89,3.7,200.0,"Pizzas,Snacks",20.0,Raipur
Little Hut,3.8,300.0,"Chinese,North Indian",500.0,Raipur
Pizza Hut,3.6,350.0,Pizzas,100.0,Raipur
Chocolate Delight,4.0,500.0,"Chinese,Italian",20.0,Raipur
Hotel The Golden Oak,3.89446135316808,350.0,"Biryani,Snacks",0.0,Raipur
Hotel Habib Bhai,3.89446135316808,200.0,North Indian,0.0,Raipur
Dastar-E-Biryani,3.89446135316808,400.0,"Biryani,Indian",0.0,Raipur
Deeprupa Restaurant Deepji idli wale,4.2,200.0,South Indian,20.0,Raipur
Southies Cafe,3.89446135316808,100.0,South Indian,0.0,Raipur
Monginis,3.8,250.0,"Bakery,Snacks",20.0,Raipur
Dhaba Singh,2.1,250.0,North Indian,20.0,Raipur
HI-T Snacks Bar,3.5,100.0,"Fast Food,Snacks",20.0,Raipur
HandiwaIi Biryani,3.9,400.0,"Biryani,North Indian",100.0,Raipur
Rasoi Thali,3.6,200.0,"Thalis,Rajasthani",100.0,Raipur
Gokul Pavbhaji And Pulav Center,3.89446135316808,100.0,"Street Food,Indian",0.0,Raipur
The Bread Basket,4.0,250.0,"Bakery,Desserts",50.0,Raipur
Al - Hayat,3.8,150.0,"Lucknowi,Biryani",20.0,Raipur
La Pino'z Pizza,3.8,200.0,"Pizzas,Fast Food",500.0,Raipur
Manju Mamta Restaurant,4.1,150.0,"South Indian,Snacks",100.0,Raipur
Saanvi s Kitchen,3.8,300.0,"Biryani,North Indian",500.0,Raipur
Maa Sharda Juice Center,3.4,100.0,"Juices,Beverages",20.0,Raipur
PAHADI CHAI,3.89446135316808,300.0,"Beverages,Pizzas",0.0,Raipur
Hotel Yaadgar Biryani,3.89446135316808,200.0,"Biryani,Chinese",0.0,Raipur
Madrasi  Food Park,3.8,500.0,"Biryani,North Indian",500.0,Raipur
Cafe 1996,3.89446135316808,5.0,"Italian,Fast Food",0.0,Raipur
DILLI GALLI,3.89446135316808,350.0,North Indian,0.0,Raipur
Amma's Kitchen,3.89446135316808,300.0,"Indian,Snacks",0.0,Raipur
Khana Khazana (Shankar Nagar),3.6,150.0,"Thalis,Indian",500.0,Raipur
The Belgian Waffelz,3.5,200.0,"Desserts,Beverages",50.0,Raipur
Sikkim Jojo,3.3,200.0,"Chinese,Fast Food",500.0,Raipur
Ariz Nawabs Restaurant,3.89446135316808,250.0,"North Indian,Chinese",0.0,Raipur
Ramdev's Khana Khazana (Fafadhi Chowk),3.4,150.0,"Thalis,Indian",20.0,Raipur
Countryside Takeaway,3.5,200.0,"North Indian,Biryani",100.0,Raipur
Bangali Chat Corner,2.8,100.0,Street Food,20.0,Raipur
"Nukkad, The Chaitastic Teafe",3.89446135316808,200.0,"Desserts,Fast Food",0.0,Raipur
Lassiwala,3.89446135316808,250.0,"Beverages,Desserts",0.0,Raipur
BURGERS AND ROLLS,3.8,300.0,"Fast Food,Desserts",100.0,Raipur
Indian Biryani house,4.0,250.0,"Biryani,Indian",50.0,Raipur
Meraj Hotel,3.89446135316808,80.0,"Indian,South Indian",0.0,Raipur
New Delhi Sweets,4.3,200.0,"Biryani,North Indian",50.0,Raipur
Padharo Sa,3.7,200.0,"Thalis,Rajasthani",20.0,Raipur
Momo's Adda,3.9,200.0,"Chinese,Tibetan",100.0,Raipur
Arogya Amruttulya Tea And Punjabi Dhaba,3.3,500.0,"Indian,South Indian",20.0,Raipur
Neelkanth restaurant,3.5,200.0,"Thalis,Indian",20.0,Raipur
The Hot Chinese/Ratna Dewangan,3.89446135316808,250.0,Chinese,0.0,Raipur
Taste & Treat-grand Rajputana,3.89446135316808,400.0,American,0.0,Raipur
The Spicy Cafe Hub,3.89446135316808,5.0,"Chinese,Beverages",0.0,Raipur
Confusion Box,3.6,200.0,"North Indian,Biryani",500.0,Raipur
Madrasi Biryani Centre,3.6,300.0,"Biryani,North Indian",100.0,Raipur
Cafe Sip & Bite,3.8,250.0,"Snacks,Chinese",100.0,Raipur
KFC,3.9,400.0,"American,Snacks",100.0,Raipur
Ustaad's Kitchen,4.4,150.0,"Snacks,American",50.0,Raipur
The Den-Shakes & Softy,3.8,250.0,"Snacks,Fast Food",100.0,Raipur
TEN 11 THE CAFE,3.89446135316808,300.0,"Italian,Pizzas",0.0,Raipur
TRAVEL ADDA,3.89446135316808,200.0,"Fast Food,Chinese",0.0,Raipur
Dhirubhai Dhamtari Moongbada,3.2,200.0,Street Food,20.0,Raipur
The Oven Chef Cafe ( Marine Drive),3.6,200.0,"Chinese,Fast Food",500.0,Raipur
Cafe Lite 2.0,3.89446135316808,200.0,"Beverages,Biryani",0.0,Raipur
Munchy Den,3.4,200.0,"Thalis,North Indian",20.0,Raipur
Punjab's Tadka,3.9,400.0,"North Indian,Biryani",50.0,Raipur
Shawarma Wala,4.0,200.0,"Snacks,Fast Food",100.0,Raipur
NIC Natural Ice Creams,4.3,120.0,"Ice Cream,Desserts",100.0,Raipur
Nani Ki Rasoi,3.89446135316808,250.0,"North Indian,Snacks",0.0,Raipur
The Bake House,3.89446135316808,300.0,Bakery,0.0,Raipur
Old  Mahak Fast Food & Paratha Center,3.7,200.0,"North Indian,Chinese",100.0,Raipur
Kikki's Cafe,3.7,400.0,"Italian,Chinese",50.0,Raipur
Rishan Biryani,3.89446135316808,300.0,"Biryani,Chinese",0.0,Raipur
Madrasi fried chicken,3.8,200.0,"Biryani,North Indian",100.0,Raipur
Subway,3.8,350.0,"Fast Food,Healthy Food",100.0,Raipur
Sandwich Junction,3.8,200.0,Snacks,100.0,Raipur
Domino's Pizza,4.4,400.0,Pizzas,50.0,Raipur
Desi Feast Kitchen,3.8,300.0,"Chinese,Beverages",50.0,Raipur
Salim Biryani,3.89446135316808,200.0,"Biryani,North Indian",0.0,Raipur
Mor Shake Sahab,3.89446135316808,100.0,"Beverages,Juices",0.0,Raipur
Chef's Kitchen,3.7,200.0,"Afghani,Biryani",100.0,Raipur
Cake Celebrations,3.1,300.0,Bakery,50.0,Raipur
Oventure,3.89446135316808,350.0,"Bakery,Desserts",0.0,Raipur
Naivedya,3.8,400.0,"Sweets,Snacks",20.0,Raipur
O'ven'ture,3.89446135316808,500.0,"Bakery,Desserts",0.0,Raipur
PAO WOW,3.89446135316808,300.0,Indian,0.0,Raipur
Maharashtrian Kitchen,3.4,250.0,"Indian,Combo",20.0,Raipur
More over Coffee,3.89446135316808,250.0,"Fast Food,Snacks",0.0,Raipur
Rolls Mania,4.0,200.0,"Snacks,Indian",100.0,Raipur
Anna Punjabi,3.6,250.0,"Biryani,North Indian",100.0,Raipur
KHATRI G VEG CHAAP,3.89446135316808,280.0,"North Indian,Tandoor",0.0,Raipur
Chicago pizza,3.2,350.0,"Pizzas,Pastas",100.0,Raipur
Yaaran Da Adda Junior,3.9,200.0,"North Indian,Snacks",100.0,Raipur
Bikanervala Raipur,3.89446135316808,400.0,"Indian,Fast Food",0.0,Raipur
Gim Me Burgers and Shakes,3.89446135316808,200.0,"Burgers,Beverages",0.0,Raipur
CITY PULSE FAMILY RESTAURANT,3.89446135316808,500.0,"South Indian,Chinese",0.0,Raipur
Gadh Kalewa,4.0,200.0,"Street Food,South Indian",100.0,Raipur
FLAVOURS OF PUNJAB,3.89446135316808,200.0,"Punjabi,North Indian",0.0,Raipur
CNC Veg Bake Shop,3.89446135316808,200.0,Bakery,0.0,Raipur
Rajgharana,3.89446135316808,200.0,"North Indian,Thalis",0.0,Raipur
Mayank Food Junction,3.89446135316808,300.0,"Thalis,Indian",0.0,Raipur
Chai Vaai Cafe,3.89446135316808,250.0,"Beverages,Chinese",0.0,Raipur
Chefs Kitchen,3.9,400.0,"North Indian,Chinese",50.0,Raipur
Bun Apeti,3.89446135316808,300.0,"American,Fast Food",0.0,Raipur
Kulfi House,3.89446135316808,200.0,"Desserts,Cafe",0.0,Raipur
Poha Point,3.6,100.0,Street Food,100.0,Raipur
Celesty ice cream,3.9,200.0,Ice Cream,20.0,Raipur
My Corn,3.9,150.0,"Beverages,Pizzas",100.0,Raipur
Desi rasoi,3.89446135316808,120.0,"North Indian,Indian",0.0,Raipur
WOW! Momos,3.89446135316808,300.0,Chinese,0.0,Raipur
Hot 100,4.1,200.0,"North Indian,Biryani",100.0,Raipur
V Cafe - Meals By PVR,4.1,400.0,"Pizzas,Snacks",20.0,Raipur
Mystery Cafe and Bakes,3.4,200.0,Desserts,20.0,Raipur
Corn Bite,3.89446135316808,300.0,"Fast Food,South Indian",0.0,Raipur
Lavanya Fast Food Center,3.89446135316808,200.0,"Fast Food,Pizzas",0.0,Raipur
Natural Fresh Ice Cream,4.1,300.0,"Desserts,Beverages",50.0,Raipur
ANISE RESTAURANT AND ROOFTOP,3.89446135316808,500.0,"North Indian,South Indian",0.0,Raipur
Happy Belly Cafe,3.7,200.0,"Jain,Pizzas",50.0,Raipur
Creams N Caffiene,3.3,200.0,"Fast Food,Beverages",100.0,Raipur
Ramdev Khana Khazana,3.89446135316808,300.0,"North Indian,Chinese",0.0,Raipur
Mario's Cafe,3.89446135316808,400.0,"Fast Food,Snacks",0.0,Raipur
Den - Devendra Nagar,3.3,300.0,Beverages,20.0,Raipur
Netaji Hotel,3.5,300.0,"Sweets,Snacks",20.0,Raipur
Pizza Olive,3.89446135316808,120.0,"Pizzas,Italian",0.0,Raipur
The Last Slice- by The DrunkenChef,4.1,300.0,"Pizzas,Snacks",20.0,Raipur
PVR Cafe,3.89446135316808,400.0,"Snacks,Fast Food",0.0,Raipur
Mumbai Famous Veg Roll (Frankie),3.89446135316808,100.0,Fast Food,0.0,Raipur
Behrouz Biryani,4.3,500.0,"Biryani,Mughlai",50.0,Raipur
Yummy Food,3.89446135316808,250.0,Indian,0.0,Raipur
Mumbai Famous Coconut Cream,3.89446135316808,200.0,"Juices,Beverages",0.0,Raipur
ATALI,3.89446135316808,250.0,"Fast Food,Pizzas",0.0,Raipur
Punjab Tadka Take Away,3.7,200.0,"Biryani,Chinese",100.0,Raipur
Shree Bikaner Sweets,4.0,100.0,Sweets,50.0,Raipur
Tasty Bite,3.89446135316808,200.0,"Chinese,Indian",0.0,Raipur
Biryani Aur Baatein,3.8,500.0,"Biryani,Fast Food",20.0,Raipur
Grameen Kulfi,4.5,120.0,"Ice Cream,Desserts",50.0,Raipur
Koffee N Krust,3.8,500.0,"Italian,Beverages",20.0,Raipur
Chai Govindam,4.3,150.0,"Beverages,Snacks",50.0,Raipur
BR03 SEPCIAL RESTAURANT,3.89446135316808,350.0,"Bihari,Beverages",0.0,Raipur
THE BARN HOUSE KITCHEN,3.89446135316808,350.0,North Indian,0.0,Raipur
Aaojee Khaojee,3.89446135316808,150.0,Indian,0.0,Raipur
Anjali Sweets And Bakery,3.89446135316808,100.0,"Street Food,Indian",0.0,Raipur
Hotel Citrus Prime,3.89446135316808,500.0,"Indian,Chinese",0.0,Raipur
Faasos - Wraps & Rolls,4.2,200.0,"Fast Food,Snacks",20.0,Raipur
Royal Rajasthani Thali Restaurant,3.8,250.0,"Indian,North Indian",100.0,Raipur
Maggi point- Mahak Fast Food,3.89446135316808,200.0,Fast Food,0.0,Raipur
Yaaran da Adda,3.2,250.0,"Indian,Snacks",20.0,Raipur
Dr. Waffles,3.89446135316808,300.0,"Waffle,Desserts",0.0,Raipur
Jain Bakers,3.89446135316808,300.0,Bakery,0.0,Raipur
UNA - By Garde Manger,3.9,400.0,"Pizzas,Desserts",20.0,Raipur
Oven story Pizza,4.2,450.0,"Bakery,Desserts",20.0,Raipur
Cafe Momos,3.89446135316808,150.0,Chinese,0.0,Raipur
Kareem's,4.1,200.0,"Biryani,Indian",20.0,Raipur
Spiciya By Oberoi's Gulshaan,3.89446135316808,200.0,"North Indian,Indian",0.0,Raipur
Hilers World,3.89446135316808,200.0,"North Indian,South Indian",0.0,Raipur
The Belgian Waffle Co.,4.3,200.0,"Desserts,Beverages",100.0,Raipur
ROLLS PRIME,3.89446135316808,200.0,Snacks,0.0,Raipur
MUSKAN CHICKEN ROLL CENTER,3.89446135316808,200.0,"Snacks,Chinese",0.0,Raipur
MOMO MAGIC CAFE,4.0,300.0,"Chinese,Fast Food",50.0,Raipur
Chinese Centre,3.89446135316808,200.0,Chinese,0.0,Raipur
The Punjabi Chaat & Fast Food,3.89446135316808,199.0,"Chinese,American",0.0,Raipur
Meal For You -The Healthy Food Adda,3.9,600.0,"Healthy Food,Snacks",20.0,Raipur
Half-N-Half,4.0,250.0,"Chinese,South Indian",50.0,Raipur
Sweet Truth - Cake and Desserts,3.89446135316808,400.0,"North Indian,Punjabi",0.0,Raipur
Faasos' Signature Wraps & Rolls,3.89446135316808,350.0,"Snacks,Beverages",0.0,Raipur
Taaza Idli,4.2,150.0,"Snacks,Fast Food",50.0,Raipur
Jain Thali Restaurant,2.8,250.0,"Indian,Combo",20.0,Raipur
Cross Connection,3.89446135316808,300.0,"North Indian,Chinese",0.0,Raipur
Pure Veg Meals by Lunchbox,3.89446135316808,200.0,"North Indian,Desserts",0.0,Raipur
The Kolaveri Cafe,3.89446135316808,250.0,"Chinese,Beverages",0.0,Raipur
A1 Mumbai Famous Veg Roll,3.89446135316808,100.0,Fast Food,0.0,Raipur
Firangi bake,3.89446135316808,600.0,"Pizzas,Italian",0.0,Raipur
The Good Bowl,3.89446135316808,250.0,"Biryani,Hyderabadi",0.0,Raipur
Saffron-Hotel simran pride,3.89446135316808,400.0,North Indian,0.0,Raipur
The Oven Chef Bakery - (Katora Talab),4.1,300.0,"Bakery,Desserts",20.0,Raipur
Kathmandu Famous Momos,3.89446135316808,200.0,"Chinese,Fast Food",0.0,Raipur
Yum Meal,1.6,300.0,North Indian,20.0,Raipur
Pavdos Cafe,3.2,250.0,"South Indian,Beverages",20.0,Raipur
Famous Biryani,3.89446135316808,300.0,"Biryani,North Indian",0.0,Raipur
Delicious Restaurant,3.89446135316808,300.0,Indian,0.0,Raipur
The Singh Saab Cafe,3.89446135316808,250.0,"Beverages,Juices",0.0,Raipur
Marvels Restro & Cafe,3.89446135316808,250.0,"Indian,Continental",0.0,Raipur
Enjoy Food Centre,4.2,250.0,Snacks,20.0,Raipur
LunchBox - Meals and Thalis,3.89446135316808,200.0,"North Indian,Punjabi",0.0,Raipur
GOOD BITE,3.89446135316808,199.0,"Italian-American,Chinese",0.0,Raipur
Madrasi Shahi Darbar,3.6,300.0,"Biryani,North Indian",20.0,Raipur
CHAPTER ONE,3.89446135316808,300.0,"South Indian,Chinese",0.0,Raipur
Hunger The Cafe,3.89446135316808,300.0,"Fast Food,Beverages",0.0,Raipur
Punjabi Chat Corner,4.3,200.0,Snacks,50.0,Raipur
Urban Grill,3.6,200.0,"Biryani,Snacks",50.0,Raipur
Eatery,3.89446135316808,200.0,"Snacks,Chinese",0.0,Raipur
CAKEFEAST,3.89446135316808,200.0,"Bakery,Desserts",0.0,Raipur
Burger Hunt,3.89446135316808,150.0,Fast Food,0.0,Raipur
Spicy Spoon,3.89446135316808,300.0,"North Indian,Indian",0.0,Raipur
Mystery cafe and cake,3.89446135316808,200.0,"Cafe,Bakery",0.0,Raipur
The Biryani Life,3.89446135316808,400.0,"Italian,Mexican",0.0,Raipur
MA CHA CAFE,4.1,300.0,"Indian,Desserts",20.0,Raipur
Yo Yo China,3.89446135316808,100.0,"Fast Food,Street Food",0.0,Raipur
Mumbai 9,3.9,150.0,"Fast Food,Snacks",20.0,Raipur
Humar Kalewa,4.0,300.0,"South Indian,Indian",20.0,Raipur
DRUNKEN MONKEY,3.8,200.0,"Healthy Food,Beverages",20.0,Raipur
TJC's Dream Cafe,3.89446135316808,150.0,"Fast Food,Beverages",0.0,Raipur
Healthy Cuisine,4.0,200.0,North Indian,20.0,Raipur
Giani's,3.89446135316808,250.0,"Ice Cream,Beverages",0.0,Raipur
Cafe Coffee Day,3.2,300.0,"Beverages,Snacks",20.0,Raipur
The Grill Father Restaurant,4.1,200.0,"Combo,Grill",50.0,Raipur
THE KURTOSH,3.89446135316808,200.0,"Snacks,Beverages",0.0,Raipur
TMS,3.89446135316808,200.0,"North Indian,Snacks",0.0,Raipur
Nescafe,3.89446135316808,200.0,"Fast Food,Beverages",0.0,Raipur
ONE MORE DRINK,3.89446135316808,200.0,Beverages,0.0,Raipur
HOUSE OF CANDY,3.89446135316808,200.0,Desserts,0.0,Raipur
FIRST HALF,3.89446135316808,200.0,"South Indian,Beverages",0.0,Raipur
MITRA DI CHAAP,3.89446135316808,200.0,"North Indian,Snacks",0.0,Raipur
THE COUNTRY WOK,3.89446135316808,200.0,"Chinese,Snacks",0.0,Raipur
Momostaan,3.89446135316808,200.0,"Chinese,Desserts",0.0,Raipur
Ragini Kitchen,3.89446135316808,200.0,"North Indian,Indian",0.0,Raipur
HAMAR KALEWA,3.89446135316808,200.0,Fast Food,0.0,Raipur
Uno Dos Tres,3.89446135316808,300.0,Pizzas,0.0,Raipur
Pizza@90,3.89446135316808,200.0,"Pizzas,Chaat",0.0,Raipur
High Fry Fish Fry,3.89446135316808,200.0,"Chinese,Indian",0.0,Raipur
Punjabi Dhaba Family Restaurant,3.7,200.0,"Biryani,North Indian",100.0,Raipur
Dil Se Cheese,3.89446135316808,250.0,"Fast Food,Chinese",0.0,Raipur
Spicy Adda,3.2,300.0,"Chinese,Continental",20.0,Raipur
chavistha,3.89446135316808,100.0,"Biryani,Pizzas",0.0,Raipur
Banyan Kitchen,3.89446135316808,200.0,Biryani,0.0,Raipur
The Kukku's Cafe,3.89446135316808,200.0,"Beverages,Fast Food",0.0,Raipur
Vintage Kitchen,3.89446135316808,150.0,"Indian,Chinese",0.0,Raipur
Sundaram Pav Bhaji,3.89446135316808,200.0,Street Food,0.0,Raipur
Mad Cafe,3.89446135316808,300.0,"Fast Food,Italian",0.0,Raipur
Sahu Chicken Point,3.6,200.0,"Indian,North Indian",20.0,Raipur
Mom's Kitchen And Sweets,3.8,200.0,"Sindhi,North Indian",100.0,Raipur
Taprii The Chakafe',3.89446135316808,350.0,Cafe,0.0,Raipur
Rajdhani Rasoi,3.89446135316808,300.0,"North Indian,Chinese",0.0,Raipur
Kasak,3.89446135316808,150.0,Snacks,0.0,Raipur
Grill Inn,3.89446135316808,200.0,"Snacks,Chinese",0.0,Raipur
Oh! Wrap,3.89446135316808,250.0,"Snacks,Desserts",0.0,Raipur
Uncle Sam's Kitchen,3.89446135316808,400.0,"Indian,North Indian",0.0,Raipur
Dosa On Us,3.89446135316808,200.0,South Indian,0.0,Raipur
The Delhi Sweets And Restaurant,3.5,300.0,"Street Food,Snacks",20.0,Raipur
RIDDHI DOSA POINT,3.89446135316808,300.0,South Indian,0.0,Raipur
KULBHUSHAN BIRYANI,3.89446135316808,300.0,"Biryani,North Indian",0.0,Raipur
Funk Food,3.89446135316808,300.0,"Italian,Snacks",0.0,Raipur
The Real Mint Cafe And Restro,3.89446135316808,300.0,"Indian,Chinese",0.0,Raipur
Dawat-E-Biryani,3.89446135316808,500.0,"Biryani,Chinese",0.0,Raipur
AM Amruttulya the Devine cafe,3.89446135316808,400.0,"Fast Food,Italian",0.0,Raipur
Mini Chopati,3.89446135316808,100.0,Indian,0.0,Raipur
Cafe Delight,3.89446135316808,150.0,Indian,0.0,Raipur
Dosa Wala - By Mr.A Franchise,3.89446135316808,300.0,South Indian,0.0,Raipur
House of Cuisines,3.89446135316808,300.0,Chinese,0.0,Raipur
7th Heaven,3.2,350.0,Indian,20.0,Raipur
Cafe Yummy,3.89446135316808,200.0,"Cafe,North Indian",0.0,Raipur
Tasty Time,3.89446135316808,200.0,"Thalis,Indian",0.0,Raipur
the pawa lounge,3.89446135316808,300.0,Bakery,0.0,Raipur
Food Lab,3.89446135316808,300.0,"Chinese,Pastas",0.0,Raipur
Oppas Corner,3.89446135316808,300.0,"Fast Food,Snacks",0.0,Raipur
Devbhog Milk Parlour And Pizza Center,3.89446135316808,300.0,Pizzas,0.0,Raipur
Mystery Bakery,3.89446135316808,250.0,"Bakery,Desserts",0.0,Raipur
Testea Cafe,3.89446135316808,200.0,"Beverages,Chinese",0.0,Raipur
Sanjha Chulha,3.89446135316808,150.0,"North Indian,Indian",0.0,Raipur
Burger Waley,3.89446135316808,300.0,"American,Beverages",0.0,Raipur
Sandwich Waley,3.89446135316808,400.0,"Fast Food,Beverages",0.0,Raipur
Bowl Hub,3.89446135316808,200.0,"North Indian,Beverages",0.0,Raipur
Chef's Table,3.89446135316808,300.0,"North Indian,Chinese",0.0,Raipur
Paratha King,3.89446135316808,300.0,North Indian,0.0,Raipur
The Cake House,3.89446135316808,400.0,Bakery,0.0,Raipur
Navya Fast Food,3.89446135316808,200.0,"North Indian,Chinese",0.0,Raipur
Kebab Waley,3.89446135316808,300.0,"Kebabs,Sweets",0.0,Raipur
Cream Stone Ice Cream,3.8,250.0,"Ice Cream,Desserts",20.0,Raipur
The Cake Factory,3.89446135316808,300.0,"Bakery,Desserts",0.0,Raipur
JUICE JUNGLE,3.7,200.0,"Juices,Fast Food",20.0,Raipur
Apsara Ice Creams,4.4,150.0,"Ice Cream,Desserts",50.0,Raipur
Pizzalogy,3.89446135316808,300.0,"Italian,Pizzas",0.0,Raipur
BakeOFun,4.0,300.0,"Bakery,Desserts",50.0,Raipur
Mario's Cloud Kitchen,3.89446135316808,250.0,"Indian,Chinese",0.0,Raipur
YUMMY BITES,3.89446135316808,200.0,"Chinese,Snacks",0.0,Raipur
Tandoor -3 Family Dhaba,3.89446135316808,300.0,"Indian,North Indian",0.0,Raipur
BOL BABY BOWL,3.89446135316808,200.0,"Chinese,North Indian",0.0,Raipur
xero degrees,3.89446135316808,600.0,American,0.0,Raipur
Baskin Robbins,4.0,250.0,"Desserts,Ice Cream",20.0,Raipur
The Food Engineer,3.89446135316808,200.0,"Chinese,Fast Food",0.0,Raipur
Balaji Bikaner Sweets Namkeen And Snacks,3.3,500.0,"Indian,Snacks",20.0,Raipur
Get Noods,1.7,300.0,Chinese,20.0,Raipur
Cake Mines,3.89446135316808,300.0,Bakery,0.0,Raipur
Shah Ji Sweets,3.89446135316808,300.0,"Snacks,Sweets",0.0,Raipur
FOOD COSTA,3.89446135316808,300.0,"Snacks,Chinese",0.0,Raipur
THE GOLDEN SPOON,3.89446135316808,200.0,"Continental,Beverages",0.0,Raipur
Comic Restaurant & Sweets,4.1,150.0,"South Indian,Chinese",20.0,Raipur
Let's Eat,3.89446135316808,300.0,"Chinese,Fast Food",0.0,Raipur
Paan Casa,3.89446135316808,250.0,"Fast Food,Paan",0.0,Raipur
Nutrihealth Box,3.2,250.0,"Indian,Healthy Food",100.0,Raipur
Wakeup Chai Adda,3.89446135316808,150.0,"Beverages,Fast Food",0.0,Raipur
SHREE NATH PAV BHAJI PULAV CENTRE,4.2,200.0,Street Food,20.0,Raipur
Popat Cafe,3.89446135316808,250.0,"Fast Food,Snacks",0.0,Raipur
Maitri Amruttulya,3.89446135316808,30.0,Beverages,0.0,Raipur
Mom's Bakery,3.89446135316808,350.0,"Bakery,Desserts",0.0,Raipur
Carkhana,3.89446135316808,200.0,Indian,0.0,Raipur
Rolls For Souls,3.89446135316808,250.0,"Snacks,Fast Food",0.0,Raipur
Zeeshan Restaurant,3.89446135316808,300.0,Biryani,0.0,Raipur
Grillz 'N' Steam,3.89446135316808,300.0,"Arabian,Chinese",0.0,Raipur
Cherry Cherry Boom Boom,3.89446135316808,300.0,"Chinese,Bakery",0.0,Raipur
FIKA The Cafe,3.89446135316808,300.0,"Beverages,Fast Food",0.0,Raipur
Chennai Super Kitchens,3.89446135316808,200.0,South Indian,0.0,Raipur
China Tadka,3.89446135316808,300.0,Chinese,0.0,Raipur
McDonald's,4.0,400.0,"Burgers,Beverages",100.0,Raipur
Sandwich Story,3.89446135316808,300.0,Indian,0.0,Raipur
Real Hyderabadi Biryani,3.89446135316808,300.0,"Biryani,North Indian",0.0,Raipur
Asifa Biryani,3.9,150.0,"Biryani,North Indian",50.0,Raipur
Ashapura Fast Food,3.89446135316808,300.0,"Street Food,Pizzas",0.0,Raipur
Domino's Pizza,3.89446135316808,250.0,"North Indian,Chinese",0.0,Raipur
Bunk Class,3.6,150.0,"Desserts,Fast Food",50.0,Raipur
MYRIAD,3.89446135316808,200.0,"Snacks,Street Food",0.0,Raipur
Hotel Shree Appaji,3.89446135316808,250.0,"Indian,Chinese",0.0,Raipur
THE BUDDY'S CAFE,3.89446135316808,250.0,"Snacks,Chinese",0.0,Raipur
Flavour Panipuri Naujawan Cafe,3.89446135316808,100.0,"Chaat,Snacks",0.0,Raipur
Chicken Khurana,3.89446135316808,300.0,Indian,0.0,Raipur
JAGDAMBA BIKANER SWEETS,3.89446135316808,300.0,"Bakery,Sweets",0.0,Raipur
Madrasi Highway,3.8,200.0,"Biryani,North Indian",100.0,Raipur
Ryan's Kitchen,3.89446135316808,200.0,"North Indian,Chinese",0.0,Raipur
The Cloud's,3.89446135316808,300.0,"Fast Food,Pastas",0.0,Raipur
Dawat - Indian Cuisine,3.89446135316808,200.0,"Indian,Chinese",0.0,Raipur
Peppi Pizza Co.,3.89446135316808,499.0,Pizzas,0.0,Raipur
Rajasthani Bhojnalay,3.89446135316808,250.0,Indian,0.0,Raipur
CAFE COFFEE CRUSH,3.89446135316808,200.0,"Indian,Italian",0.0,Raipur
Sankalp South Indian Restaurant,3.89446135316808,400.0,"South Indian,Continental",0.0,Raipur
MBA CHAI WALA,3.89446135316808,300.0,"Beverages,Pizzas",0.0,Raipur
Divyansh Restaurant,3.89446135316808,300.0,Chinese,0.0,Raipur
THE FOOD HUB BEING CHINESE,3.89446135316808,300.0,"Chinese,Fast Food",0.0,Raipur
Madras Cafe,3.89446135316808,300.0,"South Indian,Beverages",0.0,Raipur
The Belly Bangers,3.89446135316808,300.0,"Fast Food,Snacks",0.0,Raipur
Sam's Pizza,3.89446135316808,400.0,"Italian,Pizzas",0.0,Raipur
Amritsari Tadka,4.0,300.0,"Indian,North Indian",20.0,Raipur
Pizza@85,3.89446135316808,200.0,Pizzas,0.0,Raipur
Top N Town ICE CREAM,3.89446135316808,100.0,"Ice Cream,Desserts",0.0,Raipur
